REGION,POPULATION,ID
Mönkebude,751,11104
Torgelow-Holländerei,414,2557
Vogelsang-Warsin,349,11103
Lübs,401,528
Altwigshagen,466,6493
Ferdinandshof,2793,4267
Hammer a.d. Uecker,484,3876
Heinrichsruh,259,1452
Heinrichswalde,425,7257
Rothemühl,323,3264
"Torgelow, Stadt",8962,5305
Wilhelmsburg,835,7672
"Chemnitz, Stadt",240253,6966
Amtsberg,3923,8040
"Annaberg-Buchholz, Stadt",21105,10085
"Aue, Stadt",16981,10878
Bad Schlema,5057,7759
Bernsbach,4416,8182
Breitenbrunn/Erzgeb.,5764,8201
Crottendorf,4258,8186
Drebach,5661,10082
"Ehrenfriedersdorf, Stadt",4943,10465
"Eibenstock, Stadt",8031,8210
Gelenau/Erzgeb.,4419,7429
Großolbersdorf,2974,5369
Großrückerswalde,3645,8044
"Grünhain-Beierfeld, Stadt",6165,7755
Hohndorf,3788,6428
Jahnsdorf/Erzgeb.,5641,509
"Johanngeorgenstadt, Stadt",4547,8202
"Jöhstadt, Stadt",2984,8208
"Lauter/Sa., Stadt",4692,6431
"Lengefeld, Stadt",4375,6432
"Lößnitz, Stadt",9364,10467
Mildenau,3517,8048
Neukirchen/Erzgeb.,6840,6544
"Oberwiesenthal, Kurort, Stadt",2342,8198
"Oelsnitz/Erzgeb., Stadt",11622,8030
"Olbernhau, Stadt",9622,6951
Pfaffroda,2711,6426
Pockau,3926,10770
Raschau-Markersbach,5504,10489
"Schneeberg, Stadt",14953,9347
Schönheide,4945,8185
"Schwarzenberg/Erzgeb., Stadt",18109,5960
Sehmatal,6865,7752
Stützengrün,3561,5433
"Thalheim/Erzgeb., Stadt",6848,6435
Thermalbad Wiesenbad,3533,10084
"Thum, Stadt",5492,5430
"Wolkenstein, Stadt",4057,8184
"Zöblitz, Stadt",2855,10749
Bärenstein,2467,8200
Königswalde,2307,5381
Auerbach,2744,9329
Burkhardtsdorf,6352,6436
Gornsdorf,2097,10769
"Geyer, Stadt",3797,10767
Tannenberg,1160,10472
Erlbach-Kirchberg,1677,6948
"Lugau/Erzgeb., Stadt",6919,6250
Niederwürschnitz,2722,7822
"Marienberg, Stadt",13187,10751
Pobershau,1991,6932
"Scheibenberg, Stadt",2231,5382
"Schlettau, Stadt",2521,10466
Deutschneudorf,1087,6952
Heidersdorf,849,9340
"Seiffen/Erzgeb., Kurort",2435,6953
Niederdorf,1276,6251
"Stollberg/Erzgeb., Stadt",11609,10753
Gornau/Erzgeb.,3817,508
"Zschopau, Stadt",10091,4590
Bockau,2433,510
Zschorlau,5584,5405
"Elterlein, Stadt",3096,10471
Hormersdorf,1562,6545
"Zwönitz, Stadt",11080,8027
Börnichen/Erzgeb.,984,8039
Borstendorf,1351,10468
Grünhainichen,2330,7756
"Augustusburg, Stadt",4862,4114
Bobritzsch,4524,9331
Bockelwitz,2483,505
"Brand-Erbisdorf, Stadt",10290,7825
Claußnitz,3304,503
Eppendorf,4471,7157
Erlau,3355,6424
"Frankenberg/Sa., Stadt",15022,9345
"Frauenstein, Stadt",3046,6929
"Geringswalde, Stadt",4634,7694
Großhartmannsdorf,2629,7828
"Großschirma, Stadt",5833,10779
Großweitzschen,2954,6855
"Hainichen, Stadt",8892,7231
Halsbrücke,5346,4109
"Hartha, Stadt",7763,6945
Hartmannsdorf,4509,10764
Königshain-Wiederau,2794,6416
Kriebstein,2331,10766
"Leisnig, Stadt",6378,6858
Leubsdorf,3566,6433
Lichtenau,7544,6860
"Lunzenau, Stadt",4731,7232
Mochau,2429,4575
Mulda/Sa.,2693,6419
Neuhausen/Erzgeb.,2906,8297
Niederwiesa,5047,8299
Oberschöna,3471,7230
"Penig, Stadt",9509,9322
Rechenberg-Bienenmühle,2128,6954
Reinsberg,3044,7154
Rossau,3628,7832
Striegistal,4978,10778
Wechselburg,1990,4116
"Burgstädt, Stadt",11230,10765
Mühlau,2197,6859
Taura,2487,6418
"Döbeln, Stadt",19994,10755
Ebersbach,1076,10737
Falkenau,1903,7155
"Flöha, Stadt",9629,8298
"Freiberg, Stadt",39825,7430
Hilbersdorf,1432,9335
Lichtenberg/Erzgeb.,2882,7156
Weißenborn/Erzgeb.,2624,6931
Altmittweida,1986,9338
"Mittweida, Stadt",15385,10752
Frankenstein,1126,7158
"Oederan, Stadt",7444,7578
Ostrau,3925,9343
Zschaitz-Ottewig,1367,9342
Königsfeld,1572,7757
"Rochlitz, Stadt",6236,9323
Seelitz,1884,10738
Zettlitz,785,10742
Niederstriegis,1170,6851
"Roßwein, Stadt",6801,4117
Dorfchemnitz,1660,6944
"Sayda, Stadt",2019,6425
"Waldheim, Stadt",8308,6946
Ziegra-Knobelsdorf,2046,8176
"Adorf/Vogtl., Stadt",5334,8195
"Auerbach/Vogtl., Stadt",19604,6430
Bad Brambach,2091,8306
"Bad Elster, Stadt",3761,6962
Ellefeld,2792,511
"Elsterberg, Stadt",4466,11041
"Lengenfeld, Stadt",7597,5434
Muldenhammer,3346,9085
"Mylau, Stadt",2773,11033
Neumark,3047,11032
"Plauen, Stadt",64468,11055
Pöhl,2614,11044
"Rodewisch, Stadt",6845,6429
Rosenbach/Vogtl.,4437,10702
Steinberg,2942,5435
"Falkenstein/Vogtl., Stadt",8652,8042
"Grünbach, Höhenluftkurort",1810,7754
Neustadt/Vogtl.,1032,10463
"Klingenthal, Stadt",8016,8191
Zwota,1370,8192
Erlbach,1729,8194
"Markneukirchen, Stadt",6486,6949
Limbach,1526,8187
"Netzschkau, Stadt",4174,8188
Bösenbrunn,1256,10479
Eichigt,1298,11039
"Oelsnitz/Vogtl., Stadt",11208,5436
Triebel/Vogtl.,1341,10699
"Mühltroff, Stadt",1765,11050
"Pausa/Vogtl., Stadt",3581,10704
Heinsdorfergrund,2185,8041
"Reichenbach im Vogtland, Stadt",19626,11056
Mühlental,1389,10476
"Schöneck/Vogtl., Stadt",3441,10475
Neuensalz,2279,10464
"Treuen, Stadt",8419,4499
Reuth,1035,11061
Weischlitz,5201,5380
Bergen,1054,7758
Theuma,1056,5437
Tirpersdorf,1440,5431
Werda,1567,10474
Callenberg,5274,4497
Fraureuth,5329,11049
Gersdorf,4235,10748
"Glauchau, Stadt",23578,8183
"Hartenstein, Stadt",4816,8047
"Hohenstein-Ernstthal, Stadt",15476,5372
Langenbernsdorf,3755,9603
Langenweißbach,2641,8046
Lichtentanne,6680,4495
Mülsen,11914,8038
Neukirchen/Pleiße,4198,4587
"Oberlungwitz, Stadt",6195,10780
Reinsdorf,8019,6540
"Werdau, Stadt",21712,4496
"Wildenfels, Stadt",3855,8305
"Wilkau-Haßlau, Stadt",10635,4589
"Zwickau, Stadt",93081,10792
"Crimmitschau, Stadt",20078,7226
Dennheritz,1388,8302
Crinitzberg,2085,8043
Hartmannsdorf b. Kirchberg,1398,8045
Hirschfeld,1220,10470
"Kirchberg, Stadt",8737,10469
"Limbach-Oberfrohna, Stadt",24721,4498
Niederfrohna,2347,5370
"Meerane, Stadt",15521,8031
Schönberg,961,11024
Bernsdorf,2403,4586
"Lichtenstein/Sa., Stadt",12393,6249
St. Egidien,3472,6434
Oberwiera,1107,11021
Remse,1740,512
"Waldenburg, Stadt",4256,5383
"Dresden, Stadt",512354,10280
Arnsdorf,4756,10318
"Bautzen, Stadt",40273,7427
Burkau,2759,7829
Cunewalde,5017,7748
Demitz-Thumitz,2844,4111
Doberschau-Gaußig,4306,7150
Elsterheide,3705,10487
"Elstra, Stadt",2876,4414
Göda,3203,4113
Großdubrau,4362,10274
Haselbachtal,4208,6934
Hochkirch,2420,7750
"Hoyerswerda, Stadt",36107,10791
Königswartha,3742,10173
Kubschütz,2703,8206
"Lauta, Stadt",9144,7579
Lohsa,5712,10276
Neukirch/Lausitz,5145,6423
Oßling,2398,10745
Ottendorf-Okrilla,9845,10774
"Radeberg, Stadt",18039,10281
Radibor,3299,10275
"Schirgiswalde-Kirschau, Stadt",6761,7151
Schmölln-Putzkau,3178,7148
Schwepnitz,2578,10485
Sohland a. d. Spree,7076,8193
Spreetal,2037,10162
Steinigtwolmsdorf,3042,8304
Wachau,4333,8033
"Weißenberg, Stadt",3367,7149
"Wilthen, Stadt",5420,6930
"Wittichenau, Stadt",5879,10087
"Bernsdorf, Stadt",5872,4421
Wiednitz,885,10482
"Bischofswerda, Stadt",11940,4110
Rammenau,1436,6854
Frankenthal,1001,4572
Großharthau,3002,6427
Großpostwitz/O.L.,2823,7152
Obergurig,2082,6850
Bretnig-Hauswalde,3003,4571
"Großröhrsdorf, Stadt",6695,6947
"Kamenz, Stadt",15582,10754
Schönteichen,2226,7143
"Königsbrück, Stadt",4351,10481
Laußnitz,1931,8178
Neukirch,1750,7147
Guttau,1564,10172
Malschwitz,3469,10058
Neschwitz,2498,7142
Puschwitz,887,10669
Großnaundorf,1013,8177
Lichtenberg,1659,7575
Ohorn,2378,8037
"Pulsnitz, Stadt",7637,6967
Steina,1710,7583
Crostwitz,1058,4416
Nebelschütz,1196,4422
Panschwitz-Kuckau,2141,6420
Räckelwitz,1118,9346
Ralbitz-Rosenthal,1733,4585
Boxberg/O.L.,4956,10147
"Ebersbach-Neugersdorf, Stadt",13541,6959
Eibau,4469,7573
"Görlitz, Stadt",54441,10790
Krauschwitz,3629,5374
Leutersdorf,3824,6958
Markersdorf,4084,8189
Mittelherwigsdorf,3784,4581
"Niesky, Stadt",9936,10879
Oderwitz,5473,7574
"Ostritz, Stadt",2508,10477
"Seifhennersdorf, Stadt",4062,6960
"Zittau, Stadt",26777,10478
"Bad Muskau, Stadt",3736,10480
Gablenz,1720,4424
"Bernstadt a. d. Eigen, Stadt",3657,7580
Schönau-Berzdorf a. d. Eigen,1588,4119
Großschönau,5929,7760
Hainewalde,1616,7761
Berthelsdorf,1624,5600
"Herrnhut, Stadt",4701,10083
Großschweidnitz,1333,4420
Lawalde,1986,7577
"Löbau, Stadt",16019,7576
Rosenbach,1653,11334
Dürrhennersdorf,1076,11083
"Neusalza-Spremberg, Stadt",3557,8209
Schönbach,1194,7582
Niedercunnersdorf,1550,4419
Obercunnersdorf,2032,4418
Bertsdorf-Hörnitz,2247,4582
"Jonsdorf, Kurort",1724,5963
Olbersdorf,5424,6422
Oybin,1521,6421
Beiersdorf,1233,4417
Oppach,2548,8190
Königshain,1249,6939
"Reichenbach/O.L., Stadt",3956,7747
Sohland a. Rotstein,1324,7749
Vierkirchen,1772,6937
Kreba-Neudorf,953,10144
Rietschen,2720,10171
Hähnichen,1363,5429
"Rothenburg/O.L., Stadt",5084,5377
Groß Düben,1147,5432
Schleife,2673,6849
Trebendorf,977,6848
Weißkeißel,1335,5373
"Weißwasser/O.L., Stadt",18175,8303
Hohendubrau,2014,10148
Mücka,1069,10176
Quitzdorf am See,1320,10175
Waldhufen,2597,10771
Horka,1877,7581
Kodersdorf,2557,6936
Neißeaue,1816,6957
Schöpstal,2517,6940
"Coswig, Stadt",20689,4105
Diera-Zehren,3453,8296
Ebersbach,4564,9336
"Großenhain, Stadt",18797,10086
Hirschstein,2219,6955
Käbschütztal,2772,8212
Klipphausen,6033,4576
"Lommatzsch, Stadt",5397,6926
"Meißen, Stadt",27055,8211
Moritzburg,8197,9339
Niederau,3991,10773
"Nossen, Stadt",7062,8179
Priestewitz,3309,6861
"Radebeul, Stadt",33201,6935
"Radeburg, Stadt",7567,9321
"Riesa, Stadt",32539,6956
Stauchitz,3258,6541
"Strehla, Stadt",3885,4583
Triebischtal,4186,10772
Weinböhla,9965,8026
Zeithain,6121,5376
"Gröditz, Stadt",6899,6921
Nauwalde,1018,5375
Ketzerbachtal,2587,4415
Leuben-Schleinitz,1336,6925
Glaubitz,2111,7693
Nünchritz,5928,6862
Röderaue,2937,6938
Wülknitz,1670,4108
Lampertswalde,1853,7153
Schönfeld,1909,10488
Weißig a. Raschütz,884,10486
Tauscha,1446,8203
Thiendorf,2216,8204
Bannewitz,10393,7753
"Dippoldiswalde, Stadt",10115,8586
Dürrröhrsdorf-Dittersbach,4343,8032
"Freital, Stadt",38388,8029
"Glashütte, Stadt",7008,9330
"Heidenau, Stadt",15953,6857
Höckendorf,2966,6933
"Hohnstein, Stadt",3485,7572
Kreischa,4340,10740
"Neustadt i. Sa., Stadt",13295,6924
"Rabenau, Stadt",4347,6941
Schmiedeberg,4502,8035
"Stolpen, Stadt",5754,6539
"Wilsdruff, Stadt",13485,10741
"Altenberg, Stadt",8496,5378
Hermsdorf/Erzgeb.,859,6950
"Bad Gottleuba-Berggießhübel, Stadt",5778,5379
Bahretal,2223,10739
"Liebstadt, Stadt",1365,7826
"Bad Schandau, Stadt",2842,4107
Porschdorf,1180,7571
Rathmannsdorf,1000,4106
Reinhardtsdorf-Schöna,1432,6965
"Dohna, Stadt",6107,6856
Müglitztal,2005,4412
Gohrisch,2033,8036
"Königstein/Sächs. Schw., Stadt",2264,4413
"Rathen, Kurort",382,8025
Rosenthal-Bielatal,1765,6961
Struppen,2505,4574
Lohmen,3128,4115
"Stadt Wehlen, Stadt",1666,7824
Dohma,1986,7692
"Pirna, Stadt",37451,6853
Hartmannsdorf-Reichenau,1131,6963
Pretzschendorf,4063,7830
Kirnitzschtal,2022,6964
"Sebnitz, Stadt",8348,8196
Dorfhain,1111,9337
"Tharandt, Stadt",5302,6852
"Leipzig, Stadt",502979,4588
Bennewitz,5028,6922
"Böhlen, Stadt",6701,4112
"Borna, Stadt",19784,8300
Borsdorf,8202,8180
"Brandis, Stadt",9407,7428
"Colditz, Stadt",9207,7831
Falkenhain,3591,10744
"Frohburg, Stadt",10616,8301
"Grimma, Stadt",27092,6565
"Groitzsch, Stadt",7782,7159
Großpösna,5310,10777
Hohburg,2777,8205
"Kitzscher, Stadt",5364,6942
"Kohren-Sahlis, Stadt",2822,4573
Machern,6628,10483
"Markkleeberg, Stadt",23672,10775
"Markranstädt, Stadt",14763,7144
"Mutzschen, Stadt",2179,7145
Neukieritzsch,5467,9333
Thallwitz,3642,504
"Trebsen/Mulde, Stadt",4083,7146
"Wurzen, Stadt",16928,8207
"Zwenkau, Stadt",8775,9334
"Bad Lausick, Stadt",8370,9325
Otterwisch,1454,9324
"Geithain, Stadt",5770,8034
Narsdorf,1749,6543
Belgershain,3327,10776
"Naunhof, Stadt",8471,10396
Parthenstein,3508,10397
Elstertrebnitz,1322,10352
Kitzen,1874,10350
"Pegau, Stadt",4610,10351
Deutzen,1698,9332
"Regis-Breitingen, Stadt",4157,8181
Espenhain,2401,6943
"Rötha, Stadt",3683,7823
"Bad Düben, Stadt",8093,10768
"Belgern, Stadt",4676,7751
Cavertitz,2358,4584
"Dahlen, Stadt",4586,10746
"Delitzsch, Stadt",25361,4577
Doberschütz,4194,8197
"Eilenburg, Stadt",15794,4118
Laußig,3975,8199
Liebschützberg,3225,10747
Löbnitz,2097,6927
Mockrehna,5179,9328
"Mügeln, Stadt",6434,9326
Naundorf,2413,6542
"Oschatz, Stadt",15164,9341
Rackwitz,4920,7691
"Schildau, Gneisenaustadt, Stadt",3571,10743
"Schkeuditz, Stadt",16922,5371
"Taucha, Stadt",14128,4120
Wermsdorf,5496,9344
Arzberg,2063,10670
Beilrode,4430,10473
"Dommitzsch, Stadt",2724,4579
Elsnig,1477,4580
Trossin,1357,7827
Krostitz,3749,6928
Schönwölkau,2485,4423
Dreiheide,2184,8028
"Torgau, Stadt",19255,10877
Zinna,1445,6417
Jesewitz,3037,10484
Zschepplin,3038,6923
Neukyhna,2247,4578
Wiedemar,2040,9327
Zwochau,1048,10736
"Dessau-Roßlau, Stadt",86030,9171
"Halle (Saale), Stadt",229153,9173
"Magdeburg, Landeshauptstadt",228144,10313
"Arendsee (Altmark), Stadt",7280,9167
"Gardelegen, Hansestadt",23568,10104
"Kalbe (Milde), Stadt",8078,9937
"Klötze, Stadt",10558,10306
"Salzwedel, Hansestadt",24693,10410
"Apenburg-Winterfeld, Flecken",1782,9933
Beetzendorf,3313,10304
Dähre,1541,10444
"Diesdorf, Flecken",2474,9184
Jübar,1742,9936
Kuhfelde,1171,9932
Rohrberg,1125,10445
Wallstawe,916,10456
"Aken (Elbe), Stadt",8238,10359
"Bitterfeld-Wolfen, Stadt",43301,10117
"Köthen (Anhalt), Stadt",27565,10426
Muldestausee,12058,9940
Osternienburger Land,9238,9938
"Raguhn-Jeßnitz, Stadt",9684,9939
"Sandersdorf-Brehna, Stadt",15183,10366
"Südliches Anhalt, Stadt",14532,9185
"Zerbst/Anhalt, Stadt",22608,9143
"Zörbig, Stadt",9720,10344
Barleben,8946,10370
"Haldensleben, Stadt",18527,9163
Hohe Börde,18133,10717
Niedere Börde,7237,8888
"Oebisfelde-Weferlingen, Stadt",13838,10716
"Oschersleben (Bode), Stadt",20588,10719
Sülzetal,9237,9170
"Wanzleben-Börde, Stadt",14767,10718
"Wolmirstedt, Stadt",11708,10383
Angern,2075,10457
Burgstall,1629,9946
Colbitz,3246,8892
Loitsche-Heinrichsberg,1002,9148
Rogätz,2194,10371
Westheide,1749,9945
Zielitz,1901,10374
Altenhausen,1145,9943
Beendorf,922,10369
Bülstringen,919,10314
Calvörde,3662,9941
Erxleben,2998,8883
Flechtingen,2802,9942
Ingersleben,1462,9944
Süplingen,950,8891
Eilsleben,3879,10720
Harbke,1628,9168
Hötensleben,3763,10715
Sommersdorf,1461,8887
Ummendorf,1024,10310
Völpke,1430,10307
Wefensleben,1924,8886
Am Großen Bruch,2315,10311
Ausleben,1755,10379
"Gröningen, Stadt",3712,10413
"Kroppenstedt, Stadt",1520,10414
Elsteraue,8894,10345
"Hohenmölsen, Stadt",10332,10427
"Lützen, Stadt",9164,10459
"Naumburg (Saale), Stadt",33228,10435
"Teuchern, Stadt",8813,8882
"Weißenfels, Stadt",40194,9191
"Zeitz, Stadt",30445,10387
An der Poststraße,1768,10453
"Bad Bibra, Stadt",2928,10451
"Eckartsberga, Stadt",2409,10454
Finne,1271,10450
Finneland,1152,10452
Kaiserpfalz,1697,10449
Lanitz-Hassel-Tal,1182,10455
Droyßig,2071,7726
Gutenborn,1921,10421
Kretzschau,2725,7727
Schnaudertal,977,10422
Wetterzeube,1883,10420
Balgstädt,1186,9194
"Freyburg (Unstrut), Stadt",4938,10363
Gleina,1303,8890
Goseck,1034,8260
Karsdorf,1945,10378
"Laucha an der Unstrut, Stadt",3133,10367
"Nebra (Unstrut), Stadt",3527,9186
Anhalt Süd,1079,7725
Mertendorf,1745,7721
Molauer Land,1144,10458
"Osterfeld, Stadt",2626,7723
Schönburg,1039,9090
"Stößen, Stadt",967,10356
Wethau,1009,7722
"Ballenstedt, Stadt",7820,10434
"Blankenburg (Harz), Stadt",21118,9165
"Falkenstein/Harz, Stadt",5782,9172
"Halberstadt, Stadt",40708,9144
"Harzgerode, Stadt",8656,9956
Huy,7824,10424
"Ilsenburg (Harz), Stadt",9588,9934
Nordharz,8164,10461
"Oberharz am Brocken, Stadt",11686,10460
"Osterwieck, Stadt",11711,10462
"Quedlinburg, Stadt",27740,10358
"Thale, Stadt",18482,9959
"Wernigerode, Stadt",33964,9166
Ditfurt,1647,9146
Groß Quenstedt,979,10443
Harsleben,2210,10353
Hedersleben,1467,10317
"Schwanebeck, Stadt",2623,10355
Selke-Aue,1522,8806
"Wegeleben, Stadt",2804,10347
Biederitz,8494,10637
"Burg, Stadt",23153,9198
Elbe-Parey,7049,10116
"Genthin, Stadt",15036,10368
"Gommern, Stadt",10919,10428
"Jerichow, Stadt",7343,10638
"Möckern, Stadt",13728,9960
Möser,8127,10636
"Allstedt, Stadt",8377,10710
"Arnstein, Stadt",7355,10713
"Eisleben, Lutherstadt",24627,9107
"Gerbstedt, Stadt",8022,10712
"Hettstedt, Stadt",15196,10714
"Mansfeld, Stadt",9606,10309
"Sangerhausen, Stadt",28878,10437
Seegebiet Mansfelder Land,9667,10711
Südharz,10099,9961
Berga,1791,9192
Brücken-Hackpfüffel,1076,10357
Edersleben,1050,8885
"Kelbra (Kyffhäuser), Stadt",3658,10093
Wallhausen,2604,9162
Ahlsdorf,1721,8884
Benndorf,2198,9197
Blankenheim,1332,10102
Bornstedt,845,10432
Helbra,4257,10360
Hergisdorf,1702,10119
Klostermansfeld,2559,10316
Wimmelburg,1267,10409
"Bad Dürrenberg, Stadt",12033,10438
"Bad Lauchstädt, Goethestadt",9149,10430
"Braunsbedra, Stadt",11636,9193
Kabelsketal,8824,10442
"Landsberg, Stadt",15274,10667
"Leuna, Stadt",14138,10384
"Wettin-Löbejün, Stadt",10560,10439
"Merseburg, Stadt",33880,8889
"Mücheln (Geiseltal), Stadt",9249,10386
Petersberg,10097,9145
"Querfurt, Stadt",11526,10098
Salzatal,12080,10639
Schkopau,11236,10441
Teutschenthal,13507,10668
Barnstädt,1087,10412
Farnstädt,1630,10112
Nemsdorf-Göhrendorf,902,10118
Obhausen,2423,7720
"Schraplau, Stadt",1184,10365
Steigra,1266,10640
"Aschersleben, Stadt",28540,10436
"Barby, Stadt",9169,9179
"Bernburg (Saale), Stadt",35016,10361
Bördeland,8000,8894
"Calbe (Saale), Stadt",9578,10425
"Hecklingen, Stadt",7474,10114
"Könnern, Stadt",9114,10423
"Nienburg (Saale), Stadt",6964,9106
"Schönebeck (Elbe), Stadt",32592,10115
"Seeland, Stadt",8808,9178
"Staßfurt, Stadt",28054,9164
Bördeaue,1908,10642
Börde-Hakel,3305,10641
Borne,1284,9088
"Egeln, Stadt",3606,10346
Wolmirsleben,1397,10315
"Alsleben (Saale), Stadt",2586,10373
Giersleben,1084,10362
"Güsten, Stadt",4475,9147
Ilberstedt,1124,9195
Plötzkau,1380,10364
"Bismark (Altmark), Stadt",9012,10723
"Havelberg, Hansestadt",6950,9196
"Osterburg (Altmark), Hansestadt",10611,10448
"Stendal, Hansestadt",40959,10722
"Tangerhütte, Stadt",11665,10721
"Tangermünde, Stadt",10648,8895
"Arneburg, Stadt",1639,10382
Eichstedt (Altmark),950,10648
Goldbeck,1502,10446
Hassel,967,10447
Hohenberg-Krusemark,1296,10726
Iden,955,10100
Rochau,1123,10431
"Werben (Elbe), Hansestadt",1217,10647
Kamern,1286,10385
Klietz,1627,10101
"Sandau (Elbe), Stadt",945,9169
Schollene,1304,10411
Schönhausen (Elbe),2317,8893
Wust-Fischbeck,1420,10646
Aland,1553,10724
Altmärkische Höhe,2024,10643
Altmärkische Wische,966,10645
"Seehausen (Altmark), Hansestadt",5307,10725
Zehrental,961,10644
"Annaburg, Stadt",7388,10354
"Bad Schmiedeberg, Stadt",8811,10111
"Coswig (Anhalt), Stadt",12780,9177
"Gräfenhainichen, Stadt",12975,10433
"Jessen (Elster), Stadt",14620,10312
"Kemberg, Stadt",10603,9935
"Oranienbaum-Wörlitz, Stadt",8624,10113
"Wittenberg, Lutherstadt",47390,10429
"Zahna-Elster, Stadt",9803,10440
"Erfurt, Stadt",200868,10987
"Gera, Stadt",96067,2459
"Jena, Stadt",105739,11003
"Suhl, Stadt",36960,9064
"Weimar, Stadt",62764,553
"Eisenach, Stadt",41753,10991
"Heilbad Heiligenstadt, Stadt",16324,10854
"Leinefelde-Worbis, Stadt",18695,10581
Berlingerode,1205,1246
Brehme,1090,10579
Ecklingerode,707,128
Ferna,579,6784
Hundeshagen,1197,3478
Tastungen,254,6440
Wehnde,366,7984
Teistungen,2453,72
"Dingelstädt, Stadt",4407,6746
Helmsdorf,526,9636
Kallmerode,604,5738
Kefferhausen,751,1359
Kreuzebra,740,10850
Silberhausen,642,3912
Deuna,953,6485
Gerterode,387,7064
Hausen,421,8788
Kleinbartloff,424,390
Niederorschel,3126,7118
Vollenborn,229,3963
Bockelnhagen,391,2624
Holungen,857,10580
Jützenbach,529,3932
Silkerode,419,4996
Steinrode,504,9819
Stöckey,419,2902
Weißenborn-Lüderode,1368,5499
Zwinge,388,9009
Am Ohmberg,3851,10088
Breitenworbis,3415,452
Buhla,526,3959
Gernrode,1610,3164
Haynrode,668,8967
Kirchworbis,1398,6079
Arenshausen,989,3490
Bornhagen,271,10859
Burgwalde,242,10584
Freienhagen,294,1729
Fretterode,182,9617
Gerbershausen,639,10858
Hohengandern,574,6807
Kirchgandern,593,7590
Lindewerra,244,1727
Marth,343,6447
Rohrberg,246,7800
Rustenfelde,491,10589
Schachtebich,269,5213
Wahlhausen,323,10538
Bodenrode-Westhausen,1157,6030
Geisleden,1011,10852
Glasehausen,171,5286
Heuthen,752,10851
Hohes Kreuz,1345,457
Reinholterode,794,10582
Steinbach,561,5718
Wingerode,1229,1979
Asbach-Sickenberg,115,10585
Birkenfelde,596,191
Dietzenrode/Vatterode,130,6501
Eichstruth,89,9223
Lenterode,310,9711
Lutter,724,10856
Mackenrode,303,10588
Röhrig,244,4678
Schönhagen,147,9630
Steinheuterode,253,2307
Thalwenden,396,2816
Uder,2561,2964
Wüstheuterode,619,1135
Büttstedt,875,8580
Effelder,1279,10593
Großbartloff,926,3983
Küllstedt,1427,9623
Wachstedt,513,8068
Bernterode (bei Heilbad Heiligenstadt),255,8129
Dieterode,82,10855
Geismar,1170,8824
Kella,533,3396
Krombach,195,10586
Pfaffschwende,302,2745
Schwobfeld,121,10583
Sickerode,155,5348
Volkerode,241,6640
Wiesenfeld,239,1094
Schimberg,2314,10587
"Ellrich, Stadt",5665,4920
"Nordhausen, Stadt",42473,9920
Sollstedt,3143,9037
Hohenstein,2410,10625
Werther,3345,10624
Großlohra,960,6738
Hainrode/Hainleite,381,4122
Kleinfurra,1164,8926
Nohra,903,4304
Wipperdorf,1414,9923
Wolkramshausen,1019,8380
Buchholz,230,3236
Harzungen,210,1178
Herrmannsacker,370,7561
Ilfeld,2947,3259
Neustadt/Harz,1125,857
